data/frame/7/139.png,data/frame/5/72.png,0.6440941691398621,0.6455093026161194,0.5841730237007141,0.7305243015289307,0.7571974992752075,0.6941102147102356
data/frame/5/64.png,data/frame/4/3.png,0.14543138444423676,0.14487764239311218,0.20834378898143768,0.30717939138412476,0.29286321997642517,0.3527255356311798
data/frame/3/85.png,data/frame/0/326.png,0.4073972702026367,0.3438528776168823,0.4096393585205078,0.49471041560173035,0.4386446475982666,0.49492982029914856
data/frame/1/30.png,data/frame/5/85.png,0.5377723574638367,0.30381226539611816,0.49221041798591614,0.6882424354553223,0.6161748170852661,0.6539905667304993
data/frame/7/29.png,data/frame/0/188.png,0.4331631362438202,0.40366876125335693,0.44361013174057007,0.4397517442703247,0.390841007232666,0.4486730396747589
data/frame/0/173.png,data/frame/0/26.png,0.3387923240661621,0.2782602906227112,0.3589479625225067,0.3620801568031311,0.33703941106796265,0.3734928071498871
data/frame/0/15.png,data/frame/0/79.png,0.7498944401741028,0.7477253675460815,0.7510347962379456,0.7513879537582397,0.7564387321472168,0.7016766667366028
data/frame/0/46.png,data/frame/0/47.png,0.965822160243988,0.9666125178337097,0.9666447639465332,0.9648966789245605,0.9650137424468994,0.9655055403709412
data/frame/3/103.png,data/frame/3/104.png,0.6571425795555115,0.6962570548057556,0.6484535932540894,0.733912467956543,0.7489975094795227,0.72561115026474
data/frame/2/79.png,data/frame/7/16.png,0.5049066543579102,0.5032813549041748,0.5233350396156311,0.5814540982246399,0.6675508618354797,0.5989163517951965
data/frame/6/32.png,data/frame/6/33.png,0.9450481534004211,0.9467401504516602,0.9338516592979431,0.9398217797279358,0.8942098617553711,0.9389463067054749
data/frame/7/25.png,data/frame/7/26.png,0.9977047443389893,0.9953243136405945,0.9973641633987427,0.9967308044433594,0.9950974583625793,0.9970958232879639
data/frame/5/69.png,data/frame/0/245.png,0.46128904819488525,0.38777145743370056,0.5819587707519531,0.4874038100242615,0.5330221056938171,0.5925579071044922
data/frame/0/78.png,data/frame/3/48.png,0.46717533469200134,0.3919930160045624,0.4919588565826416,0.6516954898834229,0.6384742856025696,0.6359272003173828
data/frame/7/44.png,data/frame/7/45.png,0.9936643242835999,0.98914635181427,0.9892723560333252,0.9843239784240723,0.9844468832015991,0.981898844242096
data/frame/0/119.png,data/frame/0/120.png,0.9433843493461609,0.9139491319656372,0.9425380825996399,0.9453920722007751,0.924663782119751,0.9476165175437927
data/frame/3/124.png,data/frame/3/81.png,0.6581523418426514,0.692329466342926,0.6380010843276978,0.7029328942298889,0.7028420567512512,0.7269105315208435
data/frame/7/7.png,data/frame/1/53.png,0.4859101176261902,0.3720039427280426,0.49709540605545044,0.6309017539024353,0.5920891165733337,0.6364412307739258
data/frame/7/80.png,data/frame/3/13.png,0.6797172427177429,0.6886268854141235,0.6690624356269836,0.694882869720459,0.7130895853042603,0.6803455352783203
data/frame/0/57.png,data/frame/0/58.png,0.9802457094192505,0.9756884574890137,0.985804557800293,0.9848805069923401,0.9855726361274719,0.9887430667877197
data/frame/4/75.png,data/frame/4/76.png,0.8338422179222107,0.8937833905220032,0.8211942911148071,0.8503929972648621,0.9088310599327087,0.8541895747184753
data/frame/1/11.png,data/frame/3/39.png,0.44262823462486267,0.40629303455352783,0.42600446939468384,0.4783731997013092,0.459693968296051,0.4752666652202606
data/frame/1/58.png,data/frame/0/271.png,0.22405874729156494,0.18283452093601227,0.22775313258171082,0.3237983286380768,0.23729874193668365,0.350305438041687
data/frame/7/157.png,data/frame/7/158.png,0.9978717565536499,0.997368574142456,0.9982512593269348,0.9963647127151489,0.9965800642967224,0.9959410429000854
